Category,Sound,URL
human_voices,baby whine,https://actions.google.com/sounds/v1/human_voices/baby_whine.ogg
human_voices,breathing echo space,https://actions.google.com/sounds/v1/human_voices/breathing_echo_space.ogg
human_voices,breathing running,https://actions.google.com/sounds/v1/human_voices/breathing_running.ogg
human_voices,breathing deep fast,https://actions.google.com/sounds/v1/human_voices/breathing_deep_fast.ogg
human_voices,death impact yell multiple,https://actions.google.com/sounds/v1/human_voices/death_impact_yell_multiple.ogg
human_voices,death impact yell single,https://actions.google.com/sounds/v1/human_voices/death_impact_yell_single.ogg
human_voices,death rattle breath,https://actions.google.com/sounds/v1/human_voices/death_rattle_breath.ogg
human_voices,eating and slurping,https://actions.google.com/sounds/v1/human_voices/eating_and_slurping.ogg
human_voices,human breathing,https://actions.google.com/sounds/v1/human_voices/human_breathing.ogg
human_voices,human breathing mouth,https://actions.google.com/sounds/v1/human_voices/human_breathing_mouth.ogg
human_voices,human breathing nose,https://actions.google.com/sounds/v1/human_voices/human_breathing_nose.ogg
human_voices,human burp,https://actions.google.com/sounds/v1/human_voices/human_burp.ogg
human_voices,human eating peach,https://actions.google.com/sounds/v1/human_voices/human_eating_peach.ogg
human_voices,human eating watermelon,https://actions.google.com/sounds/v1/human_voices/human_eating_watermelon.ogg
human_voices,human fart,https://actions.google.com/sounds/v1/human_voices/human_fart.ogg
human_voices,human nose sniffing,https://actions.google.com/sounds/v1/human_voices/human_nose_sniffing.ogg
human_voices,lip smacks,https://actions.google.com/sounds/v1/human_voices/lip_smacks.ogg
human_voices,male burps,https://actions.google.com/sounds/v1/human_voices/male_burps.ogg
human_voices,male chuckling,https://actions.google.com/sounds/v1/human_voices/male_chuckling.ogg
human_voices,male clearing throat,https://actions.google.com/sounds/v1/human_voices/male_clearing_throat.ogg
human_voices,male cough,https://actions.google.com/sounds/v1/human_voices/male_cough.ogg
human_voices,male crying,https://actions.google.com/sounds/v1/human_voices/male_crying.ogg
human_voices,male dramatic crying,https://actions.google.com/sounds/v1/human_voices/male_dramatic_crying.ogg
human_voices,male sick breathing,https://actions.google.com/sounds/v1/human_voices/male_sick_breathing.ogg
human_voices,male sneeze,https://actions.google.com/sounds/v1/human_voices/male_sneeze.ogg
human_voices,male sneezing into arm,https://actions.google.com/sounds/v1/human_voices/male_sneezing_into_arm.ogg
human_voices,male sniffles,https://actions.google.com/sounds/v1/human_voices/male_sniffles.ogg
human_voices,man laugh and knee slap,https://actions.google.com/sounds/v1/human_voices/man_laugh_and_knee_slap.ogg
human_voices,pa announcement close,https://actions.google.com/sounds/v1/human_voices/pa_announcement_close.ogg
human_voices,short breath series,https://actions.google.com/sounds/v1/human_voices/short_breath_series.ogg
human_voices,sniffle,https://actions.google.com/sounds/v1/human_voices/sniffle.ogg
human_voices,summer beach ambience,https://actions.google.com/sounds/v1/human_voices/summer_beach_ambience.ogg
impacts,bamboo drop and tumble,https://actions.google.com/sounds/v1/impacts/bamboo_drop_and_tumble.ogg
impacts,blinds pulling up,https://actions.google.com/sounds/v1/impacts/blinds_pulling_up.ogg
impacts,body punch series,https://actions.google.com/sounds/v1/impacts/body_punch_series.ogg
impacts,broken plates,https://actions.google.com/sounds/v1/impacts/broken_plates.ogg
impacts,cans into bag,https://actions.google.com/sounds/v1/impacts/cans_into_bag.ogg
impacts,car impact and scrape,https://actions.google.com/sounds/v1/impacts/car_impact_and_scrape.ogg
impacts,chain jingle,https://actions.google.com/sounds/v1/impacts/chain_jingle.ogg
impacts,chop,https://actions.google.com/sounds/v1/impacts/chop.ogg
impacts,chopping hollow tree,https://actions.google.com/sounds/v1/impacts/chopping_hollow_tree.ogg
impacts,chopping tree,https://actions.google.com/sounds/v1/impacts/chopping_tree.ogg
impacts,closing dumpster door,https://actions.google.com/sounds/v1/impacts/closing_dumpster_door.ogg
impacts,counting cans close,https://actions.google.com/sounds/v1/impacts/counting_cans_close.ogg
impacts,counting cans far,https://actions.google.com/sounds/v1/impacts/counting_cans_far.ogg
impacts,crash,https://actions.google.com/sounds/v1/impacts/crash.ogg
impacts,crash impact sweetener,https://actions.google.com/sounds/v1/impacts/crash_impact_sweetener.ogg
impacts,crash metal plate big room,https://actions.google.com/sounds/v1/impacts/crash_metal_plate_big_room.ogg
impacts,crash metal sliding on metal,https://actions.google.com/sounds/v1/impacts/crash_metal_sliding_on_metal.ogg
impacts,crash metal sweetener distant,https://actions.google.com/sounds/v1/impacts/crash_metal_sweetener_distant.ogg
impacts,crash ribbon steel big crash,https://actions.google.com/sounds/v1/impacts/crash_ribbon_steel_big_crash.ogg
impacts,crash ribbon steel sweetener,https://actions.google.com/sounds/v1/impacts/crash_ribbon_steel_sweetener.ogg
impacts,crash spinning steel,https://actions.google.com/sounds/v1/impacts/crash_spinning_steel.ogg
impacts,crash steel pipe distant,https://actions.google.com/sounds/v1/impacts/crash_steel_pipe_distant.ogg
impacts,crash with hiss,https://actions.google.com/sounds/v1/impacts/crash_with_hiss.ogg
impacts,crawl and rattle,https://actions.google.com/sounds/v1/impacts/crawl_and_rattle.ogg
impacts,debris hits,https://actions.google.com/sounds/v1/impacts/debris_hits.ogg
impacts,dirt on coffin lid,https://actions.google.com/sounds/v1/impacts/dirt_on_coffin_lid.ogg
impacts,door barn,https://actions.google.com/sounds/v1/impacts/door_barn.ogg
impacts,drop object on floor,https://actions.google.com/sounds/v1/impacts/drop_object_on_floor.ogg
impacts,dumping bag of cans series,https://actions.google.com/sounds/v1/impacts/dumping_bag_of_cans_series.ogg
impacts,dumping cans in cart close,https://actions.google.com/sounds/v1/impacts/dumping_cans_in_cart_close.ogg
impacts,dumping cans in cart far,https://actions.google.com/sounds/v1/impacts/dumping_cans_in_cart_far.ogg
impacts,dumpster,https://actions.google.com/sounds/v1/impacts/dumpster.ogg
impacts,dumpster bottle smash,https://actions.google.com/sounds/v1/impacts/dumpster_bottle_smash.ogg
impacts,dumpster door,https://actions.google.com/sounds/v1/impacts/dumpster_door.ogg
impacts,dumpster door hit,https://actions.google.com/sounds/v1/impacts/dumpster_door_hit.ogg
impacts,dumpster door latch,https://actions.google.com/sounds/v1/impacts/dumpster_door_latch.ogg
impacts,dumpster rattle,https://actions.google.com/sounds/v1/impacts/dumpster_rattle.ogg
impacts,face hit series,https://actions.google.com/sounds/v1/impacts/face_hit_series.ogg
impacts,forest wood snapping,https://actions.google.com/sounds/v1/impacts/forest_wood_snapping.ogg
impacts,fridge door fall open,https://actions.google.com/sounds/v1/impacts/fridge_door_fall_open.ogg
impacts,fridge falls leaks,https://actions.google.com/sounds/v1/impacts/fridge_falls_leaks.ogg
impacts,glass crunch,https://actions.google.com/sounds/v1/impacts/glass_crunch.ogg
impacts,glass drop and roll,https://actions.google.com/sounds/v1/impacts/glass_drop_and_roll.ogg
impacts,glass pieces on metal,https://actions.google.com/sounds/v1/impacts/glass_pieces_on_metal.ogg
impacts,glass shards pouring onto metal,https://actions.google.com/sounds/v1/impacts/glass_shards_pouring_onto_metal.ogg
impacts,glass shatters into debris,https://actions.google.com/sounds/v1/impacts/glass_shatters_into_debris.ogg
impacts,glass windows breaking,https://actions.google.com/sounds/v1/impacts/glass_windows_breaking.ogg
impacts,glass windows crashing,https://actions.google.com/sounds/v1/impacts/glass_windows_crashing.ogg
impacts,hit with metal tray,https://actions.google.com/sounds/v1/impacts/hit_with_metal_tray.ogg
impacts,hit with club,https://actions.google.com/sounds/v1/impacts/hit_with_club.ogg
impacts,hits on roof series,https://actions.google.com/sounds/v1/impacts/hits_on_roof_series.ogg
impacts,hooking up car to tow truck,https://actions.google.com/sounds/v1/impacts/hooking_up_car_to_tow_truck.ogg
impacts,ice crash crumble,https://actions.google.com/sounds/v1/impacts/ice_crash_crumble.ogg
impacts,junk crash,https://actions.google.com/sounds/v1/impacts/junk_crash.ogg
impacts,junk rummage,https://actions.google.com/sounds/v1/impacts/junk_rummage.ogg
impacts,keying car,https://actions.google.com/sounds/v1/impacts/keying_car.ogg
impacts,knife drop,https://actions.google.com/sounds/v1/impacts/knife_drop.ogg
impacts,log scrape on boulder,https://actions.google.com/sounds/v1/impacts/log_scrape_on_boulder.ogg
impacts,loose change on wood,https://actions.google.com/sounds/v1/impacts/loose_change_on_wood.ogg
impacts,marble drop and roll,https://actions.google.com/sounds/v1/impacts/marble_drop_and_roll.ogg
impacts,metal banging against rocks,https://actions.google.com/sounds/v1/impacts/metal_banging_against_rocks.ogg
impacts,metal breaking apart,https://actions.google.com/sounds/v1/impacts/metal_breaking_apart.ogg
impacts,metal crash,https://actions.google.com/sounds/v1/impacts/metal_crash.ogg
impacts,metal parts cling,https://actions.google.com/sounds/v1/impacts/metal_parts_cling.ogg
impacts,metal scrap kicking,https://actions.google.com/sounds/v1/impacts/metal_scrap_kicking.ogg
impacts,metal scrap rattling,https://actions.google.com/sounds/v1/impacts/metal_scrap_rattling.ogg
impacts,metal sheets sliding,https://actions.google.com/sounds/v1/impacts/metal_sheets_sliding.ogg
impacts,metal strike on wood,https://actions.google.com/sounds/v1/impacts/metal_strike_on_wood.ogg
impacts,metal thud,https://actions.google.com/sounds/v1/impacts/metal_thud.ogg
impacts,metal trash can filled,https://actions.google.com/sounds/v1/impacts/metal_trash_can_filled.ogg
impacts,object grating metal,https://actions.google.com/sounds/v1/impacts/object_grating_metal.ogg
impacts,object toss and smash,https://actions.google.com/sounds/v1/impacts/object_toss_and_smash.ogg
impacts,object toss and smash glass,https://actions.google.com/sounds/v1/impacts/object_toss_and_smash_glass.ogg
impacts,plastic board falling over,https://actions.google.com/sounds/v1/impacts/plastic_board_falling_over.ogg
impacts,plastic object dropping,https://actions.google.com/sounds/v1/impacts/plastic_object_dropping.ogg
impacts,pound on big tin bin,https://actions.google.com/sounds/v1/impacts/pound_on_big_tin_bin.ogg
impacts,pounding on dinner table series,https://actions.google.com/sounds/v1/impacts/pounding_on_dinner_table_series.ogg
impacts,reverberating slam,https://actions.google.com/sounds/v1/impacts/reverberating_slam.ogg
impacts,rock hits metal debris,https://actions.google.com/sounds/v1/impacts/rock_hits_metal_debris.ogg
impacts,rock scraping on boulder,https://actions.google.com/sounds/v1/impacts/rock_scraping_on_boulder.ogg
impacts,rocks on concrete series,https://actions.google.com/sounds/v1/impacts/rocks_on_concrete_series.ogg
impacts,rubble crash,https://actions.google.com/sounds/v1/impacts/rubble_crash.ogg
impacts,scraping car with rock series,https://actions.google.com/sounds/v1/impacts/scraping_car_with_rock_series.ogg
impacts,shattered glass hitting metal,https://actions.google.com/sounds/v1/impacts/shattered_glass_hitting_metal.ogg
impacts,silverware on glass toast,https://actions.google.com/sounds/v1/impacts/silverware_on_glass_toast.ogg
impacts,small crash series,https://actions.google.com/sounds/v1/impacts/small_crash_series.ogg
impacts,small crashes,https://actions.google.com/sounds/v1/impacts/small_crashes.ogg
impacts,small glass pane shatter,https://actions.google.com/sounds/v1/impacts/small_glass_pane_shatter.ogg
impacts,smashing car sunroof series,https://actions.google.com/sounds/v1/impacts/smashing_car_sunroof_series.ogg
impacts,smashing car window,https://actions.google.com/sounds/v1/impacts/smashing_car_window.ogg
impacts,smashing car window series,https://actions.google.com/sounds/v1/impacts/smashing_car_window_series.ogg
impacts,smashing car windshield series,https://actions.google.com/sounds/v1/impacts/smashing_car_windshield_series.ogg
impacts,splitting fire wood,https://actions.google.com/sounds/v1/impacts/splitting_fire_wood.ogg
impacts,stacking logs,https://actions.google.com/sounds/v1/impacts/stacking_logs.ogg
impacts,stone drop,https://actions.google.com/sounds/v1/impacts/stone_drop.ogg
impacts,stones and water on cement,https://actions.google.com/sounds/v1/impacts/stones_and_water_on_cement.ogg
impacts,stress creak,https://actions.google.com/sounds/v1/impacts/stress_creak.ogg
impacts,sweeping glass shards,https://actions.google.com/sounds/v1/impacts/sweeping_glass_shards.ogg
impacts,taking down a dead tree,https://actions.google.com/sounds/v1/impacts/taking_down_a_dead_tree.ogg
impacts,tearing crunch,https://actions.google.com/sounds/v1/impacts/tearing_crunch.ogg
impacts,trash dropping in dumpster,https://actions.google.com/sounds/v1/impacts/trash_dropping_in_dumpster.ogg
impacts,water can fall,https://actions.google.com/sounds/v1/impacts/water_can_fall.ogg
impacts,windshield hit with bar,https://actions.google.com/sounds/v1/impacts/windshield_hit_with_bar.ogg
impacts,wine glass shatter,https://actions.google.com/sounds/v1/impacts/wine_glass_shatter.ogg
impacts,wood bowling pin drop series,https://actions.google.com/sounds/v1/impacts/wood_bowling_pin_drop_series.ogg
impacts,wood rolling short,https://actions.google.com/sounds/v1/impacts/wood_rolling_short.ogg
impacts,wooden sticks,https://actions.google.com/sounds/v1/impacts/wooden_sticks.ogg
office,button push,https://actions.google.com/sounds/v1/office/button_push.ogg
office,click continuous,https://actions.google.com/sounds/v1/office/click_continuous.ogg
office,computer typing slow,https://actions.google.com/sounds/v1/office/computer_typing_slow.ogg
office,desk organization,https://actions.google.com/sounds/v1/office/desk_organization.ogg
office,keyboard typing fast,https://actions.google.com/sounds/v1/office/keyboard_typing_fast.ogg
office,keyboard typing fast close,https://actions.google.com/sounds/v1/office/keyboard_typing_fast_close.ogg
office,keyboard typing fast far,https://actions.google.com/sounds/v1/office/keyboard_typing_fast_far.ogg
office,push computer keys,https://actions.google.com/sounds/v1/office/push_computer_keys.ogg
office,scissor snips,https://actions.google.com/sounds/v1/office/scissor_snips.ogg
office,slow typing,https://actions.google.com/sounds/v1/office/slow_typing.ogg
office,typing on keyboard,https://actions.google.com/sounds/v1/office/typing_on_keyboard.ogg
science_fiction,alien beam,https://actions.google.com/sounds/v1/science_fiction/alien_beam.ogg
science_fiction,alien breath,https://actions.google.com/sounds/v1/science_fiction/alien_breath.ogg
science_fiction,alien song,https://actions.google.com/sounds/v1/science_fiction/alien_song.ogg
science_fiction,creature distortion white noise,https://actions.google.com/sounds/v1/science_fiction/creature_distortion_white_noise.ogg
science_fiction,dream breath,https://actions.google.com/sounds/v1/science_fiction/dream_breath.ogg
science_fiction,electric ring long,https://actions.google.com/sounds/v1/science_fiction/electric_ring_long.ogg
science_fiction,forboding resonance,https://actions.google.com/sounds/v1/science_fiction/forboding_resonance.ogg
science_fiction,high to low sweep,https://actions.google.com/sounds/v1/science_fiction/high_to_low_sweep.ogg
science_fiction,outer space,https://actions.google.com/sounds/v1/science_fiction/outer_space.ogg
science_fiction,ringing ambient background,https://actions.google.com/sounds/v1/science_fiction/ringing_ambient_background.ogg
science_fiction,robot code,https://actions.google.com/sounds/v1/science_fiction/robot_code.ogg
science_fiction,rubble breaking,https://actions.google.com/sounds/v1/science_fiction/rubble_breaking.ogg
science_fiction,sci fi vortex,https://actions.google.com/sounds/v1/science_fiction/sci_fi_vortex.ogg
science_fiction,suspense builder,https://actions.google.com/sounds/v1/science_fiction/suspense_builder.ogg
science_fiction,windchime drone,https://actions.google.com/sounds/v1/science_fiction/windchime_drone.ogg
sports,baseball glove handling,https://actions.google.com/sounds/v1/sports/baseball_glove_handling.ogg
sports,baseball glove tag out,https://actions.google.com/sounds/v1/sports/baseball_glove_tag_out.ogg
sports,baseball glove tags,https://actions.google.com/sounds/v1/sports/baseball_glove_tags.ogg
sports,baseball into glove,https://actions.google.com/sounds/v1/sports/baseball_into_glove.ogg
sports,basketball bounce and roll,https://actions.google.com/sounds/v1/sports/basketball_bounce_and_roll.ogg
sports,basketball pass and handle,https://actions.google.com/sounds/v1/sports/basketball_pass_and_handle.ogg
sports,basketball shot rim short,https://actions.google.com/sounds/v1/sports/basketball_shot_rim_short.ogg
sports,basketball shot swish,https://actions.google.com/sounds/v1/sports/basketball_shot_swish.ogg
sports,bicycle front wheel land,https://actions.google.com/sounds/v1/sports/bicycle_front_wheel_land.ogg
sports,bicycle handle bar movement,https://actions.google.com/sounds/v1/sports/bicycle_handle_bar_movement.ogg
sports,bicycle pedaling,https://actions.google.com/sounds/v1/sports/bicycle_pedaling.ogg
sports,bicycle pedaling old chain,https://actions.google.com/sounds/v1/sports/bicycle_pedaling_old_chain.ogg
sports,bicycle trick land,https://actions.google.com/sounds/v1/sports/bicycle_trick_land.ogg
sports,billiard balls hit,https://actions.google.com/sounds/v1/sports/billiard_balls_hit.ogg
sports,bowling,https://actions.google.com/sounds/v1/sports/bowling.ogg
sports,bowling alley,https://actions.google.com/sounds/v1/sports/bowling_alley.ogg
sports,bowling alley arcade,https://actions.google.com/sounds/v1/sports/bowling_alley_arcade.ogg
sports,bowling alley room tone,https://actions.google.com/sounds/v1/sports/bowling_alley_room_tone.ogg
sports,bowling ball return,https://actions.google.com/sounds/v1/sports/bowling_ball_return.ogg
sports,bowling gutter ball,https://actions.google.com/sounds/v1/sports/bowling_gutter_ball.ogg
sports,bowling gutter ball return,https://actions.google.com/sounds/v1/sports/bowling_gutter_ball_return.ogg
sports,bowling pin machine,https://actions.google.com/sounds/v1/sports/bowling_pin_machine.ogg
sports,bowling shot,https://actions.google.com/sounds/v1/sports/bowling_shot.ogg
sports,bowling shot with ball return,https://actions.google.com/sounds/v1/sports/bowling_shot_with_ball_return.ogg
sports,bowling single,https://actions.google.com/sounds/v1/sports/bowling_single.ogg
sports,bowling slow roll,https://actions.google.com/sounds/v1/sports/bowling_slow_roll.ogg
sports,bowling strike,https://actions.google.com/sounds/v1/sports/bowling_strike.ogg
sports,bowling miss pins,https://actions.google.com/sounds/v1/sports/bowling_miss_pins.ogg
sports,bowling pin clear,https://actions.google.com/sounds/v1/sports/bowling_pin_clear.ogg
sports,bowling pin set,https://actions.google.com/sounds/v1/sports/bowling_pin_set.ogg
sports,card dealing,https://actions.google.com/sounds/v1/sports/card_dealing.ogg
sports,card game,https://actions.google.com/sounds/v1/sports/card_game.ogg
sports,croquet bag rummaging,https://actions.google.com/sounds/v1/sports/croquet_bag_rummaging.ogg
sports,croquet ball hits,https://actions.google.com/sounds/v1/sports/croquet_ball_hits.ogg
sports,deck of cards on table,https://actions.google.com/sounds/v1/sports/deck_of_cards_on_table.ogg
sports,dodge ball bounce,https://actions.google.com/sounds/v1/sports/dodge_ball_bounce.ogg
sports,dragging on asphalt,https://actions.google.com/sounds/v1/sports/dragging_on_asphalt.ogg
sports,drawing cards,https://actions.google.com/sounds/v1/sports/drawing_cards.ogg
sports,driver club hitting golf ball,https://actions.google.com/sounds/v1/sports/driver_club_hitting_golf_ball.ogg
sports,fist into glove,https://actions.google.com/sounds/v1/sports/fist_into_glove.ogg
sports,football catch and tuck,https://actions.google.com/sounds/v1/sports/football_catch_and_tuck.ogg
sports,football dropkick,https://actions.google.com/sounds/v1/sports/football_dropkick.ogg
sports,football kick in grass,https://actions.google.com/sounds/v1/sports/football_kick_in_grass.ogg
sports,football punts,https://actions.google.com/sounds/v1/sports/football_punts.ogg
sports,frisbee catch,https://actions.google.com/sounds/v1/sports/frisbee_catch.ogg
sports,frisbee throw,https://actions.google.com/sounds/v1/sports/frisbee_throw.ogg
sports,girls soccer game,https://actions.google.com/sounds/v1/sports/girls_soccer_game.ogg
sports,golf bag pocket shuffling,https://actions.google.com/sounds/v1/sports/golf_bag_pocket_shuffling.ogg
sports,golf bag with clubs moving,https://actions.google.com/sounds/v1/sports/golf_bag_with_clubs_moving.ogg
sports,golf ball on pavement,https://actions.google.com/sounds/v1/sports/golf_ball_on_pavement.ogg
sports,golf clubselection,https://actions.google.com/sounds/v1/sports/golf_clubselection.ogg
sports,golf swing practice,https://actions.google.com/sounds/v1/sports/golf_swing_practice.ogg
sports,iron club hits golf ball,https://actions.google.com/sounds/v1/sports/iron_club_hits_golf_ball.ogg
sports,kids playing in gym,https://actions.google.com/sounds/v1/sports/kids_playing_in_gym.ogg
sports,metal arrow handling,https://actions.google.com/sounds/v1/sports/metal_arrow_handling.ogg
sports,metal arrows handling,https://actions.google.com/sounds/v1/sports/metal_arrows_handling.ogg
sports,metal baseball bat taps,https://actions.google.com/sounds/v1/sports/metal_baseball_bat_taps.ogg
sports,metal bat hits baseball,https://actions.google.com/sounds/v1/sports/metal_bat_hits_baseball.ogg
sports,metal dropped lingering,https://actions.google.com/sounds/v1/sports/metal_dropped_lingering.ogg
sports,metal dropped rolling,https://actions.google.com/sounds/v1/sports/metal_dropped_rolling.ogg
sports,metal strike,https://actions.google.com/sounds/v1/sports/metal_strike.ogg
sports,ping pong ball bounce,https://actions.google.com/sounds/v1/sports/ping_pong_ball_bounce.ogg
sports,ping pong ball hit,https://actions.google.com/sounds/v1/sports/ping_pong_ball_hit.ogg
sports,ping pong paddle toss on table,https://actions.google.com/sounds/v1/sports/ping_pong_paddle_toss_on_table.ogg
sports,ping pong paddle on table,https://actions.google.com/sounds/v1/sports/ping_pong_paddle_on_table.ogg
sports,pool table ball clacks,https://actions.google.com/sounds/v1/sports/pool_table_ball_clacks.ogg
sports,pool table ball drops in pocket,https://actions.google.com/sounds/v1/sports/pool_table_ball_drops_in_pocket.ogg
sports,pool table ball release,https://actions.google.com/sounds/v1/sports/pool_table_ball_release.ogg
sports,pool table ball return,https://actions.google.com/sounds/v1/sports/pool_table_ball_return.ogg
sports,pool table balls rolling,https://actions.google.com/sounds/v1/sports/pool_table_balls_rolling.ogg
sports,pool table break,https://actions.google.com/sounds/v1/sports/pool_table_break.ogg
sports,pool table shot,https://actions.google.com/sounds/v1/sports/pool_table_shot.ogg
sports,pool table shot and sink,https://actions.google.com/sounds/v1/sports/pool_table_shot_and_sink.ogg
sports,practice shuffling cards,https://actions.google.com/sounds/v1/sports/practice_shuffling_cards.ogg
sports,running cleats,https://actions.google.com/sounds/v1/sports/running_cleats.ogg
sports,skateboard kick push,https://actions.google.com/sounds/v1/sports/skateboard_kick_push.ogg
sports,skateboard skid stop,https://actions.google.com/sounds/v1/sports/skateboard_skid_stop.ogg
sports,skateboard skid stop series,https://actions.google.com/sounds/v1/sports/skateboard_skid_stop_series.ogg
sports,skateboard trick and crash,https://actions.google.com/sounds/v1/sports/skateboard_trick_and_crash.ogg
sports,skateboard trick and land,https://actions.google.com/sounds/v1/sports/skateboard_trick_and_land.ogg
sports,skateboard turning on pavement,https://actions.google.com/sounds/v1/sports/skateboard_turning_on_pavement.ogg
sports,soccer ball bounce on pavement,https://actions.google.com/sounds/v1/sports/soccer_ball_bounce_on_pavement.ogg
sports,soccer ball bounce series,https://actions.google.com/sounds/v1/sports/soccer_ball_bounce_series.ogg
sports,soccer ball chests,https://actions.google.com/sounds/v1/sports/soccer_ball_chests.ogg
sports,soccer ball in net,https://actions.google.com/sounds/v1/sports/soccer_ball_in_net.ogg
sports,soccer ball knee series,https://actions.google.com/sounds/v1/sports/soccer_ball_knee_series.ogg
sports,soccer kicks series,https://actions.google.com/sounds/v1/sports/soccer_kicks_series.ogg
sports,tennis ball dribble,https://actions.google.com/sounds/v1/sports/tennis_ball_dribble.ogg
sports,trampoline jumps,https://actions.google.com/sounds/v1/sports/trampoline_jumps.ogg
sports,ultimate frisbee game,https://actions.google.com/sounds/v1/sports/ultimate_frisbee_game.ogg
sports,volleyball ball slow bounce,https://actions.google.com/sounds/v1/sports/volleyball_ball_slow_bounce.ogg
sports,volleyball slap on ball,https://actions.google.com/sounds/v1/sports/volleyball_slap_on_ball.ogg
sports,volleyball spikes,https://actions.google.com/sounds/v1/sports/volleyball_spikes.ogg
sports,walking cleats,https://actions.google.com/sounds/v1/sports/walking_cleats.ogg
sports,wood bat falling in dirt,https://actions.google.com/sounds/v1/sports/wood_bat_falling_in_dirt.ogg
sports,wood bat falling in grass,https://actions.google.com/sounds/v1/sports/wood_bat_falling_in_grass.ogg
sports,wood golf club hit ball,https://actions.google.com/sounds/v1/sports/wood_golf_club_hit_ball.ogg
sports,wooden bat dropped on asphalt,https://actions.google.com/sounds/v1/sports/wooden_bat_dropped_on_asphalt.ogg
sports,wooden bat hits,https://actions.google.com/sounds/v1/sports/wooden_bat_hits.ogg
sports,wooden bat hits baseball run,https://actions.google.com/sounds/v1/sports/wooden_bat_hits_baseball_run.ogg
tools,18v cordless drill high pitch,https://actions.google.com/sounds/v1/tools/18v_cordless_drill_high_pitch.ogg
tools,18v cordless drill switch,https://actions.google.com/sounds/v1/tools/18v_cordless_drill_switch.ogg
tools,air nailer aluminum,https://actions.google.com/sounds/v1/tools/air_nailer_aluminum.ogg
tools,air nailer wood,https://actions.google.com/sounds/v1/tools/air_nailer_wood.ogg
tools,baler startup and run,https://actions.google.com/sounds/v1/tools/baler_startup_and_run.ogg
tools,chopping log,https://actions.google.com/sounds/v1/tools/chopping_log.ogg
tools,cutting through foliage,https://actions.google.com/sounds/v1/tools/cutting_through_foliage.ogg
tools,digging with trowel,https://actions.google.com/sounds/v1/tools/digging_with_trowel.ogg
tools,drill gear,https://actions.google.com/sounds/v1/tools/drill_gear.ogg
tools,drill motor dopper,https://actions.google.com/sounds/v1/tools/drill_motor_dopper.ogg
tools,drill motor series,https://actions.google.com/sounds/v1/tools/drill_motor_series.ogg
tools,drill press,https://actions.google.com/sounds/v1/tools/drill_press.ogg
tools,drilling at construction site,https://actions.google.com/sounds/v1/tools/drilling_at_construction_site.ogg
tools,ejecting a cassette,https://actions.google.com/sounds/v1/tools/ejecting_a_cassette.ogg
tools,electric mud mixer,https://actions.google.com/sounds/v1/tools/electric_mud_mixer.ogg
tools,grass clippers,https://actions.google.com/sounds/v1/tools/grass_clippers.ogg
tools,hair clippers cutting,https://actions.google.com/sounds/v1/tools/hair_clippers_cutting.ogg
tools,hammer on cement,https://actions.google.com/sounds/v1/tools/hammer_on_cement.ogg
tools,hammering into wood,https://actions.google.com/sounds/v1/tools/hammering_into_wood.ogg
tools,handling a camera,https://actions.google.com/sounds/v1/tools/handling_a_camera.ogg
tools,hitting wedge with maul,https://actions.google.com/sounds/v1/tools/hitting_wedge_with_maul.ogg
tools,household drill,https://actions.google.com/sounds/v1/tools/household_drill.ogg
tools,industrial sewing machine,https://actions.google.com/sounds/v1/tools/industrial_sewing_machine.ogg
tools,inserting a cassette,https://actions.google.com/sounds/v1/tools/inserting_a_cassette.ogg
tools,jackhammer close,https://actions.google.com/sounds/v1/tools/jackhammer_close.ogg
tools,large drill press,https://actions.google.com/sounds/v1/tools/large_drill_press.ogg
tools,lens adjustment,https://actions.google.com/sounds/v1/tools/lens_adjustment.ogg
tools,machine rumble,https://actions.google.com/sounds/v1/tools/machine_rumble.ogg
tools,manual drill,https://actions.google.com/sounds/v1/tools/manual_drill.ogg
tools,manure spreader,https://actions.google.com/sounds/v1/tools/manure_spreader.ogg
tools,meat grinder,https://actions.google.com/sounds/v1/tools/meat_grinder.ogg
tools,medium drill burst,https://actions.google.com/sounds/v1/tools/medium_drill_burst.ogg
tools,medium drill burst low,https://actions.google.com/sounds/v1/tools/medium_drill_burst_low.ogg
tools,medium drill burst series,https://actions.google.com/sounds/v1/tools/medium_drill_burst_series.ogg
tools,medium drill long accelerating,https://actions.google.com/sounds/v1/tools/medium_drill_long_accelerating.ogg
tools,metal machine hum,https://actions.google.com/sounds/v1/tools/metal_machine_hum.ogg
tools,metal trash can filled,https://actions.google.com/sounds/v1/tools/metal_trash_can_filled.ogg
tools,play and stop on a camera,https://actions.google.com/sounds/v1/tools/play_and_stop_on_a_camera.ogg
tools,power tool electrical buzz,https://actions.google.com/sounds/v1/tools/power_tool_electrical_buzz.ogg
tools,ratchet wrench slow,https://actions.google.com/sounds/v1/tools/ratchet_wrench_slow.ogg
tools,ratcheting trailer wench,https://actions.google.com/sounds/v1/tools/ratcheting_trailer_wench.ogg
tools,record alert,https://actions.google.com/sounds/v1/tools/record_alert.ogg
tools,sewing machine series,https://actions.google.com/sounds/v1/tools/sewing_machine_series.ogg
tools,sewing machine squeal,https://actions.google.com/sounds/v1/tools/sewing_machine_squeal.ogg
tools,sewing machine treadle,https://actions.google.com/sounds/v1/tools/sewing_machine_treadle.ogg
tools,shovel digging dirt,https://actions.google.com/sounds/v1/tools/shovel_digging_dirt.ogg
